id,speaker_nm,conversation_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1339345626119671809,90e95061d5e7eda0d4e583aded0d5bd8837ba6eaee95e6818137a2b11209c1fe,1339230232088367105,07f9ebe35e2ea9babe6c54f49f8209b7087cb9db95781878e1a88c891a994a91,2020-12-16 23:04:15,"I’ve said it before and will again. I have no more sympathy for the folks living there. If they won’t band together to stop this, so be it.",7,0,3,ive said sympathy folks living wont band stop,"living band, [], folks living, together stop, said sympathy, band together, sympathy folks",-0.25,"[101, 4921, 2063, 2056, 11883, 12455, 2542, 2180, 2102, 2316, 2644, 102]",2020-12-16,"['[]', 'living band', 'folks living', 'together stop', 'said sympathy', 'band together', 'sympathy folks']",general,0.0,0.013,0,0.7372159090909091,0.0,0,1,normal_activity,,no_spike,none,1,0.005415664042641564,0,0,0,12,0.6666666666666666
1339232994905743360,556436ae3e6e5b0fe82ca0d655254b38fd6df608a130b0e0e65455d08775b189,1339230232088367105,07f9ebe35e2ea9babe6c54f49f8209b7087cb9db95781878e1a88c891a994a91,2020-12-16 15:36:42,"Keep the faith, Trump’s hellfire is about to rain down on the anarcho-communists and the deep state.",4,1,2,faith trumps hellfire rain anarchocommunists deep state,"hellfire rain, deep state, rain deep, keep, keep faith, 'ORG')], faith trump, trump hellfire, [('Trump', trump",-0.0777777777777777,"[101, 4752, 8398, 2015, 3109, 10273, 4542, 9617, 11140, 24163, 7382, 19496, 12837, 2784, 2110, 102]",2020-12-16,"[""[('Trump'"", "" 'ORG')]"", 'faith trump', 'trump', 'hellfire rain', 'deep state', 'keep', 'trump hellfire', 'rain deep', 'keep faith']",politics,0.0,0.011,0,0.7088068181818182,0.0,0,1,normal_activity,,no_spike,none,1,0.00460041032242869,0,0,0,12,0.6666666666666666
1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,1337813537482223618,,2020-12-12 17:36:17,"WATCH: Trump supporters gather in Washington, D.C. on Saturday.",589,302,441,watch trump supporters gather washington dc saturday,"[('Washington', watch trump, washington, watch, d.c., 'DATE')], trump supporters, 'GPE'), ('D.C.', ('Saturday', saturday, gather washington, washington saturday, supporters gather, trump",0.0,"[101, 3422, 8398, 6793, 8587, 2899, 5887, 5095, 102]",2020-12-12,"[""[('Washington'"", "" 'GPE')"", "" ('D.C.'"", "" 'GPE')"", "" ('Saturday'"", "" 'DATE')]"", 'watch trump', 'washington', 'watch', 'd.c.', 'trump supporters', 'saturday', 'gather washington', 'washington saturday', 'supporters gather', 'trump']",politics,0.0,1.0,1,0.9822443181818182,0.0,0,0,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,0,0.5951184406178321,0,0,0,10,0.5555555555555556
1337814925301919744,d68c069e1e83fed486cf3f7061cba08aad0264c5c1f453acdc49ab9f658a4a4f,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:41:48,Imagine if women turned out in support of Trump? It might look like this.,30,6,0,imagine women turned support trump look like,"look like, trump might, turned support, might look, women turned, imagine women, support trump, 'ORG')], imagine, [('Trump', trump",0.0,"[101, 5674, 2308, 2357, 2490, 8398, 2298, 2066, 102]",2020-12-12,"[""[('Trump'"", "" 'ORG')]"", 'look like', 'trump might', 'turned support', 'might look', 'women turned', 'imagine women', 'support trump', 'imagine', 'trump']",politics,0.0,0.048,1,0.8387784090909091,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.019712681259751792,0,0,0,10,0.5555555555555556
1337813689378861056,3d79f3447f1dbe581c42a5509fc266f894c9e1183b63db8ec375d8763d8632cd,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:36:53,Is this Egypt? Cause that looks like a river of denial,48,0,6,egypt cause looks like river denial,"egypt, looks like, [('Egypt', egypt cause, like river, cause looks, 'GPE')], cause, river denial",0.0,"[101, 5279, 3426, 3504, 2066, 2314, 14920, 102]",2020-12-12,"[""[('Egypt'"", "" 'GPE')]"", 'egypt', 'looks like', 'egypt cause', 'cause looks', 'cause', 'river denial', 'like river']",general,0.0,0.06,1,0.859375,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.024604203581029035,0,0,0,10,0.5555555555555556
1337818431907880961,6fd6248fa3a67e477697b0a68aeb9a131a9c9fe3143729c464b11345e8ae9f09,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:55:44,How did they scrape up the gas money?,25,1,0,did scrape gas money,"gas money, scrape gas, how, []",0.0,"[101, 2106, 26988, 3806, 2769, 102]",2020-12-12,"['[]', 'gas money', 'scrape gas', 'how']",general,0.0,0.028,1,0.8068181818181818,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.011387138344711127,0,0,0,10,0.5555555555555556
1337813722144837632,456255708069f2dc82f9f2e637c79c111e9ae0eb162b437160e7e019d5308ced,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:37:01,Who cares what they do,26,0,1,cares,"who, []",0.0,"[101, 14977, 102]",2020-12-12,"['[]', 'who']",general,0.0,0.028,1,0.8068181818181818,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.011392222918115417,0,0,0,10,0.5555555555555556
1337815027437473794,f1671c54ef2a76948cf44857e08d86ad296328ee7f1a9086528013caaded7427,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:42:12,Maybe more of them should have voted in the election. It’s tough to carry a candidate with approval in the low 40’s over the finish line.,12,1,2,maybe voted election tough carry candidate approval low 40s finish line,"vote, voted election, maybe, candidate approval, 'CARDINAL')], approval low, candidate, low finish, election tough, maybe voted, finish line, election, [('40', tough carry, carry candidate",0.037037037037037,"[101, 2672, 5444, 2602, 7823, 4287, 4018, 6226, 2659, 2871, 2015, 3926, 2240, 102]",2020-12-12,"[""[('40'"", "" 'CARDINAL')]"", 'vote', 'voted election', 'maybe', 'candidate approval', 'approval low', 'candidate', 'low finish', 'election tough', 'maybe voted', 'finish line', 'election', 'tough carry', 'carry candidate']",politics,0.0,0.019,1,0.7819602272727273,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.00784108690966302,0,0,0,10,0.5555555555555556
1337814119072886784,0c71d1838e23d58ffbf0bd97558af5bc7b60de1a3e687ad5a72cc8ef35d04c61,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:38:36,"If Trump was the patriot he claims to be, he would quash this foolishness, admit he has lost fair and square, concede the election and tell his sycophants to go home.   Election is over, but oh now....he cant do that.",12,0,5,trump patriot claims quash foolishness admit lost fair square concede election tell sycophants home election oh nowhe,"square concede, tell sycophants, claims would, fair square, election cant, trump patriot, election, [('Trump', trump, election tell, patriot claims, lost fair, sycophants home, if trump, home election, admit lost, foolishness admit, quash foolishness, concede election, 'PERSON')], would quash, riot",0.7,"[101, 8398, 16419, 4447, 24209, 11823, 13219, 2791, 6449, 2439, 4189, 2675, 9530, 22119, 2602, 2425, 25353, 3597, 21890, 7666, 2188, 2602, 2821, 2085, 5369, 102]",2020-12-12,"[""[('Trump'"", "" 'PERSON')]"", 'square concede', 'tell sycophants', 'claims would', 'fair square', 'election cant', 'trump patriot', 'election', 'trump', 'election tell', 'patriot claims', 'lost fair', 'sycophants home', 'if trump', 'home election', 'admit lost', 'foolishness admit', 'quash foolishness', 'concede election', 'would quash', 'riot']",politics,0.0,0.022,1,0.7876420454545454,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.005171304075679287,0,0,0,10,0.5555555555555556
1337814154921431040,8ab2b6e4b24ad8bc200eba8aee8095385d0c608aa783e6d40430eeca1a60c6e1,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:38:44,WOW That crowd is almost as big as his Inaugeration,12,0,0,wow crowd big inaugeration,"that, almost big, crowd almost, inaugeration, wow crowd, crowd, big inaugeration, [('WOW', ('Inaugeration', 'FAC')], 'ORG')",0.05,"[101, 10166, 4306, 2502, 27118, 22890, 8156, 102]",2020-12-12,"[""[('WOW'"", "" 'ORG')"", "" ('Inaugeration'"", "" 'FAC')]"", 'that', 'almost big', 'crowd almost', 'wow crowd', 'crowd', 'big inaugeration', 'inaugeration']",protest,0.0,0.012,1,0.7237215909090909,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.004861014880851497,0,0,0,10,0.5555555555555556
1337816652361199618,13cd35e644350b1b2d6699b292d293653a125830638b7b27c0ae5a26c6030a47,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:48:40,How come he had 71 million votes and can only get a crowd of around a thousand like this in Washington? Something fishy - this shows the true cult of Trump ... which really is pretty small!,8,2,0,come 71 million votes crowd thousand like washington fishy shows true cult trump really pretty small,"vote, come million, pretty small, washington something, how, cult trump, something, trump really, really pretty, thousand like, ('Washington', true cult, fishy shows, 'ORG')], trump, million votes, votes get, crowd around, crowd, around thousand, [('71 million', washington, like washington, ('Trump', 'CARDINAL'), 'GPE'), ('around a thousand'",0.071875,"[101, 2272, 6390, 2454, 4494, 4306, 4595, 2066, 2899, 3869, 2100, 3065, 2995, 8754, 8398, 2428, 3492, 2235, 102]",2020-12-12,"[""[('71 million'"", "" 'CARDINAL')"", "" ('around a thousand'"", "" 'CARDINAL')"", "" ('Washington'"", "" 'GPE')"", "" ('Trump'"", "" 'ORG')]"", 'vote', 'come million', 'pretty small', 'washington something', 'how', 'cult trump', 'something', 'trump really', 'thousand like', 'really pretty', 'true cult', 'fishy shows', 'trump', 'million votes', 'votes get', 'crowd around', 'crowd', 'around thousand', 'washington', 'like washington']",politics,0.15000000000000002,0.014,1,0.7514204545454546,0.15000000000000002,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.005760724606442016,0,0,0,10,0.5555555555555556
1337813634639155201,df443970ccb01ec6d4b581afbd659e8250587b52c7fd28ddc2d4dc918be4886f,1337813537482223618,65807fa478cffb9bd0fb47d29754ff669e744e746639ef8ebe85eb26a36fb9b4,2020-12-12 17:36:40,"Am I the only one hoping to watch the Secret Service carry that Orange Clown out on January 20th? 
#ITSOVER",10,0,2,hoping watch secret service carry orange clown january 20th itsover,"('January 20th', watch secret, clown january, #itsover, ('ITSOVER', 'LOC'), carry orange, january itsover, ('Orange Clown', [('the Secret Service', january, one hoping, service carry, 'DATE'), hoping watch, orange clown, 'PERSON')], secret service, 'ORG')",-0.1333333333333333,"[101, 5327, 3422, 3595, 2326, 4287, 4589, 15912, 2254, 3983, 2049, 7840, 102]",2020-12-12,"[""[('the Secret Service'"", "" 'ORG')"", "" ('Orange Clown'"", "" 'LOC')"", "" ('January 20th'"", "" 'DATE')"", "" ('ITSOVER'"", "" 'PERSON')]"", 'one hoping', 'orange clown', 'service carry', 'january itsover', 'watch secret', 'clown january', '#itsover', 'secret service', 'hoping watch', 'january', 'carry orange']",general,0.0,0.014,1,0.7514204545454546,0.0,0,1,viral_content,"trump(8), 'ORG')(6), 'ORG')](5), 'PERSON')](4), ('Trump'(4)","Guardian correlation: 'I won't vote next time': could Georgia Republicans' doubts cost them the runoffs? (score: 5, strength: high)",politics,1,0.005770893753250598,0,1,0,10,0.5555555555555556
1345179662880624641,f2cff1b2acb9ffe35a3315f1d24e27f9d7cd065b34670be3905c5406cf9b115a,1345179662880624641,,2021-01-02 01:26:38,"NEW YEAR’S EVE DESTRUCTION: Capitol Hill biz owners and neighbors are fed up with black bloc marchers wrecking the city. The owner of Cafe Argento says they’re being targeted for just trying to improve the neighborhood.

Story 6pm 
@komonews
 

#seattle #CalAndersonPark",271,112,56,new years eve destruction capitol hill biz owners neighbors fed black bloc marchers wrecking city owner cafe argento says theyre targeted just trying improve neighborhood story 6pm komonews seattle calandersonpark,"the, 'CARDINAL')], marchers wrecking, wrecking city, #seattle, story, argento says, calandersonpark, march, destruction capitol, owners neighbors, ('#', @komonews, hill biz, year, seattle calandersonpark, story komonews, fed black, neighborhood story, improve neighborhood, ('Cafe Argento', new year, year eve, [('Capitol Hill', ('6pm', 'TIME'), 'ORG')",-0.0151515151515151,"[101, 2047, 2086, 6574, 6215, 9424, 2940, 12170, 2480, 5608, 10638, 7349, 2304, 15984, 28791, 2869, 12006, 2075, 2103, 3954, 7668, 23157, 2080, 2758, 2027, 2890, 9416, 2074, 2667, 5335, 5101, 2466, 1020, 9737, 12849, 8202, 7974, 2015, 5862, 10250, 12243, 3385, 14432, 102]",2021-01-02,"[""[('Capitol Hill'"", "" 'ORG')"", "" ('Cafe Argento'"", "" 'ORG')"", "" ('6pm'"", "" 'TIME')"", "" ('#'"", "" 'CARDINAL')]"", 'the', 'marchers wrecking', 'wrecking city', '#seattle', 'story', 'argento says', 'calandersonpark', 'march', 'destruction capitol', 'owners neighbors', '@komonews', 'hill biz', 'year', 'seattle calandersonpark', 'story komonews', 'fed black', 'neighborhood story', 'improve neighborhood', 'new year', 'year eve']",protest,0.0,0.719,0,0.9573863636363636,0.0,0,0,normal_activity,,no_spike,none,0,0.2990619530060084,1,2,0,12,0.6666666666666666
